date,open,high,low,close,volume,amount,turn,ma20
2024-06-14,3514.7998,3547.1473,3503.5233,3541.5331,17151694200,283768816845.0000,0.548947,3606.2843399999997
2024-06-17,3521.4365,3540.7932,3520.7381,3536.1986,13743343800,232293851893.9000,0.438927,3599.19579
2024-06-18,3533.4875,3551.7085,3532.7845,3545.5902,12367183800,208824124156.0000,0.394976,3591.9271850000005
2024-06-19,3543.3599,3543.3599,3524.8449,3528.749,10664279700,184790298728.6000,0.340590,3584.5565800000004
2024-06-20,3525.1687,3533.9865,3500.1310,3503.2817,11161739600,186515776574.7000,0.356435,3575.498115000001
2024-06-21,3496.3428,3505.5123,3473.8283,3495.6198,10918661500,182736735066.8000,0.348675,3568.18952
2024-06-24,3473.6392,3505.7752,3471.2164,3476.8102,11799018400,195787549313.6000,0.376687,3561.95626
2024-06-25,3475.1648,3483.2189,3440.6464,3457.9023,11844811800,190886336762.4000,0.378149,3553.0659800000003
2024-06-26,3451.5389,3487.3964,3442.2982,3480.2648,10589886100,171538111702.3000,0.338085,3546.6206000000006
2024-06-27,3467.2888,3471.1423,3452.5775,3454.1175,11491810100,174112508796.1000,0.366879,3538.6503599999996
2024-06-28,3443.6744,3484.6780,3443.6744,3461.657,13540915300,205118806811.8000,0.432306,3532.017605
2024-07-01,3458.2636,3479.9548,3443.8086,3478.1827,12182977000,188018227774.8000,0.388952,3526.9305049999994
2024-07-02,3472.4527,3488.3189,3464.5237,3471.7857,12165012100,186104752421.9000,0.388376,3521.0823750000004
2024-07-03,3471.5556,3478.7047,3454.9942,3463.4141,10385710800,163035359363.1000,0.331515,3513.46951
2024-07-04,3468.2958,3483.3098,3444.9280,3445.8128,10442990900,159477153569.5000,0.288439,3506.0204700000004
2024-07-05,3443.3588,3451.0386,3399.6693,3431.0605,11660965900,181416567402.8000,0.372221,3497.9612250000005
2024-07-08,3420.8033,3428.0418,3395.9123,3401.7604,11552821800,177559765827.5000,0.368605,3489.3435300000006
2024-07-09,3396.8044,3448.9279,3384.8086,3439.8111,13162944300,215048837819.8000,0.419962,3484.1902299999992
2024-07-10,3425.8818,3447.5050,3423.6483,3428.9657,12720345600,198149476849.1000,0.405841,3478.4323899999995
2024-07-11,3451.0442,3473.9837,3438.1180,3468.169,14589246600,237551298481.6000,0.465468,3475.5343100000005
2024-07-12,3459.9564,3479.0958,3457.3633,3472.4014,13087458900,205055553856.4000,0.417402,3472.077725
2024-07-15,3462.6113,3481.4613,3460.7915,3476.2467,11851708300,171584915379.5000,0.377987,3469.08013
2024-07-16,3466.8523,3500.2943,3464.3655,3498.2827,12065901700,200456285077.5000,0.384818,3466.714755
2024-07-17,3494.2090,3514.4753,3486.2229,3501.5836,13180206200,222830802528.4000,0.420274,3465.3564850000002
2024-07-18,3483.2975,3522.7995,3475.7236,3520.931,12376819900,215783795702.6000,0.394657,3466.23895
2024-07-19,3500.8052,3545.3383,3493.0734,3539.0156,13244797500,228065104129.0000,0.422267,3468.40874
2024-07-22,3538.4012,3540.1874,3494.0143,3514.9249,13212633700,217457320403.9000,0.421241,3470.314475
2024-07-23,3509.7887,3509.7887,3439.8779,3439.8779,12889766000,202857560168.7000,0.410947,3469.4132550000004
2024-07-24,3432.3459,3451.4196,3408.4129,3418.1663,12703626300,184884499786.8000,0.405012,3466.30833
2024-07-25,3404.6110,3415.8557,3383.7991,3399.2716,13102224200,190131464834.7000,0.417705,3463.566035
2024-07-26,3403.7084,3420.8201,3388.6601,3409.2931,12419555800,187853329477.8000,0.395930,3460.94784
2024-07-29,3404.3663,3408.5024,3388.8444,3390.742,10978778600,166697103823.1000,0.349994,3456.5758050000004
2024-07-30,3380.6893,3380.6893,3352.8043,3369.3821,10495216400,165442824490.2000,0.334578,3451.455625
2024-07-31,3364.0268,3445.0042,3364.0268,3442.0844,17195917700,258249147336.4000,0.548190,3450.38914
2024-08-01,3443.1397,3448.3361,3419.1872,3419.2666,13632346400,206038002517.7000,0.434587,3449.06183
2024-08-02,3393.9167,3419.1023,3380.9645,3384.3919,11661525500,179671192427.6000,0.371749,3446.7284
2024-08-05,3362.1117,3409.0314,3343.3205,3343.3205,14281251600,223631266563.2000,0.455262,3443.8064050000003
2024-08-06,3367.3517,3376.7956,3318.6251,3342.9789,11934027900,181724693847.5000,0.380437,3438.964795
2024-08-07,3338.5909,3362.3839,3329.9658,3341.489,9508437700,145078975325.5000,0.303114,3434.59096
2024-08-08,3332.4281,3364.7855,3320.8432,3342.9369,9249569500,149482926226.5000,0.294828,3428.3293550000003
2024-08-09,3358.1280,3366.6688,3331.6274,3331.6274,9151162600,142852166559.2000,0.291692,3421.290655
2024-08-12,3327.5561,3338.0771,3319.8908,3325.8645,7993875400,117544892726.5000,0.254803,3413.7715449999996
2024-08-13,3328.0138,3335.0140,3310.1909,3334.3903,8448967900,125259155343.0000,0.269309,3405.576925
2024-08-14,3332.7866,3332.7866,3309.1000,3309.2389,7874240700,118181952004.2000,0.250990,3395.9596900000006
2024-08-15,3301.4455,3356.7644,3297.9711,3341.953,10476639900,149249335425.5000,0.333857,3387.0107900000003
2024-08-16,3342.0346,3356.9071,3335.6239,3345.634,9651908300,135885323083.0000,0.307576,3377.3417099999997
2024-08-19,3344.2614,3375.9621,3343.7116,3356.9677,10557111000,143421671337.3000,0.336422,3369.4438500000006
2024-08-20,3361.6394,3362.3338,3321.6397,3332.7034,10166833100,137910585091.6000,0.323917,3364.085125
2024-08-21,3322.9134,3339.4430,3307.9917,3321.635,8995475100,130005992563.3000,0.286598,3359.2585599999998
2024-08-22,3322.8723,3327.6962,3305.2453,3313.1357,10036650400,147702791560.6000,0.319770,3354.9517650000003
2024-08-23,3305.9307,3336.2414,3305.6403,3327.1905,8952577400,132680886499.7000,0.285233,3350.8466350000003
2024-08-26,3330.7184,3336.5271,3311.5701,3324.2231,9399077200,139070603958.0000,0.299458,3347.52069
2024-08-27,3315.6860,3320.5667,3299.5635,3305.3338,9580815700,129755962864.4000,0.305250,3344.318275
2024-08-28,3298.9089,3305.3496,3274.5881,3286.4956,9269665000,135982310964.6000,0.295336,3336.5388350000003
2024-08-29,3273.5410,3290.7857,3269.5288,3277.6812,13070233300,174340106392.6000,0.416423,3329.459565
2024-08-30,3273.7532,3351.6254,3273.6496,3321.4323,18869544300,268376041210.9000,0.601191,3326.3115850000004
2024-09-02,3307.5432,3307.7627,3264.7565,3265.011,14761235300,194409996348.3000,0.470295,3322.39611
2024-09-03,3261.7410,3281.5935,3261.1877,3273.4282,12289730600,155089488535.3000,0.391552,3318.9185749999997
2024-09-04,3253.8980,3272.9861,3249.9809,3252.1649,10483248200,140070063076.9000,0.333997,3314.45237
2024-09-05,3252.9600,3266.8820,3247.1725,3257.7578,9710945000,134618198893.7000,0.309403,3310.193415
2024-09-06,3261.1542,3274.8144,3231.0685,3231.3457,8840041700,121541545905.7000,0.281655,3305.17933
2024-09-09,3214.7996,3222.9278,3180.9277,3192.9516,10867306900,146516054460.5000,0.346241,3298.533685
2024-09-10,3193.4557,3205.0972,3171.7932,3195.7552,9729007800,133610476131.5000,0.309980,3291.60193
2024-09-11,3187.0508,3197.3363,3174.0343,3186.1299,10248211000,141513837135.3000,0.326421,3285.44648
2024-09-12,3189.4271,3201.5544,3171.8775,3172.4747,9286865700,136387244637.1000,0.295799,3276.972565
2024-09-13,3174.0344,3188.9145,3159.2470,3159.247,8833667700,137448911397.4000,0.281364,3267.6532150000003
2024-09-18,3158.8179,3179.9012,3145.7908,3171.0102,8472281400,123452147968.9000,0.269853,3258.35534
2024-09-19,3178.3959,3213.8378,3149.7925,3196.0357,12543927200,181785109712.7000,0.399588,3251.521955
2024-09-20,3192.4322,3207.9875,3173.2238,3201.0497,11806409800,163985054956.9000,0.376094,3245.49269
2024-09-23,3200.8678,3230.1613,3198.0248,3212.7639,9534485500,143876166860.9000,0.303722,3240.4741000000004
2024-09-24,3244.6468,3351.9684,3222.4885,3351.909,20407221700,307879526847.5000,0.650073,3241.710025
2024-09-25,3403.7021,3465.4882,3393.4380,3401.533,24156425500,356862584939.5000,0.769504,3245.57552
2024-09-26,3399.3188,3545.3249,3391.6772,3545.3204,24313401000,373983643044.8000,0.774504,3257.57485
2024-09-27,3617.9203,3708.4951,3596.5833,3703.6849,26548777400,466692757481.8000,0.845712,3278.434315
2024-09-30,3846.6515,4038.6968,3796.5045,4017.8545,51021770700,862528807419.2000,1.615929,3315.44298
2024-10-08,4450.3675,4450.3675,4094.3519,4256.0962,58986789400,1130387437130.1000,1.868171,3362.1761749999996
2024-10-09,4168.8436,4197.6000,3942.5118,3955.9839,48226929500,1029032062193.4000,1.527204,3396.7248200000004
2024-10-10,3979.6116,4098.4967,3912.7708,3997.7879,39505309900,717952217512.6000,1.251015,3432.942805
2024-10-11,3969.7576,3978.2389,3847.1228,3887.167,27409650500,484998267295.6000,0.867953,3464.69291
2024-10-14,3915.2186,3979.5431,3868.7790,3961.3424,30757899300,534076602215.5000,0.973982,3499.8721400000004
2024-10-15,3942.5342,3967.8712,3855.9949,3855.9949,24248644800,434410916723.5000,0.767856,3531.1046
2024-10-16,3806.1373,3877.7483,3805.0868,3831.589,21886640700,377301324426.4000,0.693063,3563.03647
2024-10-17,3853.8410,3882.0733,3787.7498,3788.2217,21231382000,369170521634.5000,0.672314,3592.6597949999996
2024-10-18,3780.3143,3998.2140,3765.1615,3925.234,31295883400,620673701894.1000,0.991015,3629.6150000000002
2024-10-21,3946.9016,3979.2638,3896.1650,3935.1974,29118563400,600109598949.1000,0.922077,3667.7511349999995
2024-10-22,3923.7443,3965.9084,3917.5218,3957.7755,22343339600,442881846813.7000,0.707515,3707.67756
2024-10-23,3955.3191,4012.1795,3939.0986,3973.2089,24587394900,469120806272.1000,0.778574,3747.7874949999996
2024-10-24,3950.8987,3957.9832,3914.0887,3928.8334,17472406200,340486884485.3000,0.553250,3784.42738
2024-10-25,3931.3205,3992.8918,3921.9396,3956.421,21069488500,412231378430.4000,0.667141,3822.1959450000004
2024-10-28,3953.1063,3964.1569,3917.2042,3964.1569,21616041500,390450182338.0000,0.684419,3859.765595
2024-10-29,3970.0080,3991.3091,3921.5795,3924.649,21729398400,429625020404.8000,0.688012,3888.4025949999996
2024-10-30,3904.1595,3926.0581,3864.3051,3889.4487,21943662600,385010582233.2000,0.694796,3912.79838
2024-10-31,3888.4229,3923.8997,3859.1079,3891.0396,30063671800,515533818945.0000,0.951898,3930.0843400000003
2024-11-01,3882.4579,3933.2204,3879.9588,3890.0203,30798648100,476472952028.3000,0.975169,3939.40111
2024-11-04,3897.7144,3944.7619,3891.2109,3944.7619,22923906000,381048606068.1000,0.725820,3935.7464800000002
2024-11-05,3937.6228,4046.6977,3925.4138,4044.5725,31686279400,580971852723.7000,1.003207,3925.170295
2024-11-06,4051.2891,4091.7031,4002.5027,4024.2831,33580793800,639124093911.8000,1.063092,3928.5852550000004
2024-11-07,3987.2665,4146.1510,3984.6652,4145.6952,34143641400,658145920948.1000,1.080875,3935.98062
2024-11-08,4192.0794,4200.9080,4094.1631,4104.047,33235038500,688446559772.2000,1.052083,3946.8246199999994
2024-11-11,4066.9336,4132.5111,4048.0390,4131.1312,28959422700,625605935910.0000,0.915963,3955.3140599999997
2024-11-12,4133.3528,4181.7096,4060.7936,4085.743,29777808600,660380524820.6000,0.941875,3966.8014649999996
2024-11-13,4059.5898,4121.0735,4059.5898,4110.8901,24048409900,512734303119.4000,0.760654,3980.76652
2024-11-14,4101.2228,4118.1686,4034.9441,4039.6191,23015278400,464157560755.1000,0.727976,3993.3363900000004
2024-11-15,4025.6482,4049.0710,3968.8308,3968.8308,24739946300,474079686588.2000,0.782527,3995.5162299999997
2024-11-18,3982.1036,4034.0596,3931.1872,3950.3806,30677794600,472408054830.7000,0.970013,3996.2753900000002
2024-11-19,3954.6038,3979.1505,3896.7493,3976.8912,24294646500,402610970340.1000,0.768159,3997.231175
2024-11-20,3966.1238,4001.0847,3958.3383,3985.7727,18459937200,347577693099.5000,0.583672,3997.8593650000003
2024-11-21,3979.4554,3999.5693,3966.0658,3989.2979,16612592700,324235010779.0000,0.525230,4000.88259
2024-11-22,3984.2435,3990.2647,3865.6989,3865.6989,21628580900,397566831847.8000,0.683818,3996.3464849999996
2024-11-25,3875.6126,3889.7069,3812.3179,3848.0909,19070295300,349006773180.1000,0.602934,3990.543185
2024-11-26,3836.2590,3875.2290,3833.2842,3840.1847,14989244100,264403254830.0000,0.473901,3986.3199700000005
2024-11-27,3829.3442,3907.1640,3817.9125,3907.0447,17413609600,320632355477.0000,0.550573,3987.19977
2024-11-28,3904.2525,3908.3918,3866.0136,3872.5505,15011729100,286432871223.5000,0.474631,3986.275315
2024-11-29,3869.8903,3962.7002,3869.8903,3916.5832,18765671300,375262017919.2000,0.593320,3987.60346
2024-12-02,3909.7029,3955.1252,3902.1697,3947.632,19728978400,368591235990.8000,0.623160,3987.746965
2024-12-03,3946.7034,3963.9474,3922.8425,3951.8912,18249686700,327295048700.8000,0.576434,3983.1129
2024-12-04,3948.1300,3957.3650,3917.7467,3930.5568,17462631800,312040419081.5000,0.551573,3978.4265849999997
2024-12-05,3916.5638,3936.3358,3910.0834,3921.5881,13853403800,257716297996.5000,0.437572,3967.22123
2024-12-06,3923.8954,3995.1168,3923.8954,3973.1405,19205790700,351751735425.0000,0.606632,3960.675905
2024-12-09,3970.6628,3995.5116,3948.4206,3966.5708,17595995800,308227216702.9000,0.555699,3952.447885
2024-12-10,4094.0500,4098.3804,3988.9676,3995.6369,25346379500,487278042807.0000,0.800488,3947.94258
2024-12-11,3988.0179,4005.3253,3977.3522,3988.8308,17725284600,310713317895.4000,0.559799,3941.839615
2024-12-12,3987.1525,4031.7441,3981.3485,4028.5048,18162177700,333667518401.4000,0.573597,3941.2839
2024-12-13,4000.9854,4000.9854,3931.7392,3933.1808,23035307900,421478609274.0000,0.727462,3939.5014
2024-12-16,3930.7807,3938.7595,3901.6465,3911.8416,17851125100,327619081581.3000,0.560021,3937.57445
2024-12-17,3908.1263,3955.9450,3908.1263,3922.0334,16093909000,306037370846.7000,0.504897,3934.83156
2024-12-18,3934.5425,3956.1441,3933.9693,3941.89,15773832100,276825381224.3000,0.000000,3932.637425
2024-12-19,3911.8901,3954.3491,3899.7479,3945.4635,16108104000,321771606933.4000,0.505333,3930.4457049999996
2024-12-20,3937.4722,3958.6336,3923.2562,3927.7441,15498649600,332143276397.7000,0.486213,3933.547965
2024-12-23,3928.1493,3965.8502,3928.1493,3933.5718,19006736200,354063425208.7000,0.596266,3937.82201
2024-12-24,3934.9422,3985.8588,3934.7338,3983.6882,16149458900,310384873294.2000,0.506634,3944.997185
2024-12-25,3987.9557,4007.7626,3969.4766,3985.6291,15939074700,299295145793.1000,0.500028,3948.9264049999997
2024-12-26,3981.7317,3991.5331,3965.5461,3987.4801,14342528600,305769929402.7000,0.449943,3954.672885
2024-12-27,3987.0189,4007.1314,3970.9365,3981.0307,16926866600,345011075199.0000,0.530975,3957.8952600000002
2024-12-30,3976.7004,4005.7780,3976.7004,3999.0549,16461248500,322699390191.8000,0.516369,3960.466405
2024-12-31,3995.8705,4004.3462,3934.9109,3934.9109,18392839700,347880439530.4000,0.576957,3959.6173900000003
2025-01-02,3931.8155,3934.2034,3796.3389,3820.3952,21789872400,388636586639.3000,0.683516,3954.1093100000007
2025-01-03,3825.2426,3835.9353,3767.6653,3775.1648,17534267600,304322755435.9000,0.549876,3946.788145
2025-01-06,3775.9902,3788.8489,3743.0727,3768.9697,15094667000,262803541116.2000,0.473343,3936.5796050000004
2025-01-07,3760.8660,3797.6020,3749.0581,3796.1055,14645577900,266855795347.4000,0.459281,3928.05634
2025-01-08,3781.2610,3810.7355,3731.1887,3789.2153,16916696800,300965725432.7000,0.530502,3917.73526
2025-01-09,3780.7341,3795.2608,3768.6810,3779.8773,12979400200,251486002819.8000,0.407030,3907.2875849999996
2025-01-10,3778.8928,3786.8069,3732.4806,3732.4806,13752317100,275354209064.3000,0.431255,3892.4863749999995
2025-01-13,3704.4442,3737.8852,3704.1073,3722.513,13644619900,247861953196.7000,0.427879,3881.952985
2025-01-14,3728.5561,3826.6399,3718.8768,3820.5395,17066465700,345461480063.6000,0.535183,3877.3878799999998
2025-01-15,3810.0353,3816.8284,3790.1655,3796.026,14147552000,278850595531.7000,0.443650,3871.08751
2025-01-16,3812.1935,3842.9470,3776.2861,3800.3836,14450587100,305734630771.3000,0.453161,3864.01219
2025-01-17,3788.3729,3831.6404,3780.2133,3812.3429,12662196100,265437489593.6000,0.397079,3857.3561600000003
2025-01-20,3835.3042,3858.6677,3821.9815,3829.6764,13958127700,292175449108.6000,0.437609,3852.452775
2025-01-21,3850.3563,3850.9106,3817.1214,3832.6145,14121840600,285073351693.4000,0.442724,3847.4049099999997
2025-01-22,3823.9447,3823.9447,3783.1438,3797.0166,13725506200,298745637551.4000,0.430299,3838.0713299999998
2025-01-23,3829.0462,3864.2585,3801.8531,3803.7439,18056955100,345198071113.9000,0.566054,3828.97707
2025-01-24,3793.8498,3847.6003,3793.4836,3832.8637,14897172200,296474375469.1000,0.467001,3821.24625
2025-01-27,3836.9578,3851.9969,3817.0802,3817.0802,14667077200,282940127540.6000,0.459112,3813.0487249999996
2025-02-05,3844.6998,3844.6998,3785.1620,3795.0848,15716830800,346016202025.2000,0.490698,3802.8502199999994
2025-02-06,3789.6086,3843.4942,3788.3196,3842.8314,16728817600,371891971101.4000,0.522283,3798.246245
2025-02-07,3844.0574,3919.3499,3833.8685,3892.7028,22185770700,487381557078.2000,0.692659,3801.861625
2025-02-10,3898.1023,3906.3678,3878.8314,3901.0618,18890304000,384968342874.3000,0.589773,3808.156475
2025-02-11,3905.1594,3905.1594,3872.9087,3883.1352,16657490900,337866056115.9000,0.519991,3813.8647499999997
2025-02-12,3875.9596,3920.7229,3867.3538,3919.8617,16422854000,354830596297.9000,0.512613,3820.05256
2025-02-13,3913.9044,3939.1978,3904.9845,3905.1398,17248587400,376473453306.6000,0.538387,3825.8487850000006
2025-02-14,3900.8274,3942.0356,3900.8274,3939.0085,17297645200,360974236854.4000,0.539867,3833.8053449999998
2025-02-17,3954.4147,3955.8959,3921.7017,3947.3983,21358824600,430929575563.2000,0.666618,3844.55123
2025-02-18,3942.5761,3965.4232,3901.8675,3912.7829,20942510100,400186229940.7000,0.653621,3854.064725
2025-02-19,3906.2201,3943.6742,3904.1455,3940.1602,18282951700,363680372562.7000,0.570616,3860.04576
2025-02-20,3934.6503,3940.6780,3916.1772,3928.8959,16389523600,325972429362.6000,0.511521,3866.689255
2025-02-21,3938.0518,3981.0480,3927.7874,3978.444,22740033000,504645493577.1000,0.697237,3875.592275
2025-02-24,3972.4831,3995.9456,3949.2309,3969.7169,22081061800,455088749684.5000,0.677032,3883.4609749999995
2025-02-25,3933.6360,3955.4336,3915.6527,3925.6505,17810858000,377981451250.4000,0.546102,3888.25968
2025-02-26,3931.8420,3960.3298,3925.3664,3959.9413,19106250100,386458193762.6000,0.585820,3894.6260200000006
2025-02-27,3961.0635,3973.9323,3933.4611,3968.1159,20288796300,428272792667.6000,0.621989,3903.180985
2025-02-28,3950.1866,3972.4813,3886.3994,3890.0487,19810414700,420308043450.1000,0.607323,3907.496225
2025-03-03,3899.6962,3930.0048,3872.5872,3888.4738,17762316600,356057735014.0000,0.544517,3910.27673
2025-03-04,3865.9939,3890.4235,3855.7254,3885.2208,14985096700,297739246802.3000,0.459380,3913.68376
2025-03-05,3887.7992,3906.4214,3877.0188,3902.5706,15865275100,290860484504.9000,0.487293,3919.0580500000005
2025-03-06,3923.3827,3964.4942,3917.0833,3956.2369,19396091500,397419427642.7000,0.595754,3924.728325
2025-03-07,3944.9145,3967.0743,3935.0464,3944.0143,16673237500,340626700285.5000,0.512123,3927.2938999999997
2025-03-10,3945.5795,3949.1448,3905.1270,3928.8018,15276523200,292574987480.9000,0.000000,3928.6809000000003
2025-03-11,3890.4305,3941.4157,3889.4298,3941.4157,14475440200,287480453119.8000,0.444682,3931.594925
2025-03-12,3946.8623,3953.6125,3921.4736,3927.2315,15673219000,309627267364.8000,0.481478,3931.9634149999997
2025-03-13,3925.7439,3939.2854,3897.3758,3911.5793,15653644300,295173112579.6000,0.480876,3932.2853899999996
2025-03-14,3919.6159,4014.1586,3919.6159,4006.5567,21613900300,450895278803.0000,0.662755,3935.6627999999996
2025-03-17,4020.6402,4021.7278,3992.2563,3996.7876,16220291100,318904417418.3000,0.497360,3938.132265
2025-03-18,4011.7794,4016.8730,3995.9602,4007.7229,14020849600,292739319544.6000,0.429918,3942.8792649999996
2025-03-19,4004.8251,4025.2990,3989.5120,4010.168,14441942800,286075300795.3000,0.442831,3946.3796549999997
2025-03-20,4011.0588,4012.0416,3969.9259,3974.9918,13375467000,260020676825.8000,0.410130,3948.6844500000007
2025-03-21,3966.5146,3983.1476,3904.7674,3914.6956,16590529400,309348613935.4000,0.508711,3945.49703
2025-03-24,3916.1136,3938.1826,3907.1999,3934.8486,15223467400,266051442612.7000,0.466800,3943.753615
2025-03-25,3937.8975,3946.3574,3921.5287,3932.2951,14047539900,239246310985.8000,0.430743,3944.085845
2025-03-26,3930.2073,3942.0260,3916.8607,3919.3566,13116418700,220943164486.2000,0.402191,3942.0566099999996
2025-03-27,3911.3841,3952.9852,3903.6520,3932.4117,12679373800,232173613774.0000,0.388788,3940.2714
2025-03-28,3930.7763,3934.2336,3907.3840,3915.1662,12635621400,213379194289.3000,0.387446,3941.5272750000004
2025-03-31,3905.9815,3928.4482,3872.4030,3887.3056,16679852300,268480316572.3000,0.511454,3941.468865
2025-04-01,3892.7794,3905.2622,3882.4045,3887.6841,14038027400,246041674670.2000,0.430440,3941.59203
2025-04-02,3884.4181,3900.4949,3877.1599,3884.3858,11304317500,198267515342.4000,0.346588,3940.68279
2025-04-03,3843.4177,3883.7025,3843.4177,3861.5034,14259978900,263684681545.1000,0.437208,3935.9461149999997
2025-04-07,3675.2017,3707.7771,3514.1165,3589.4406,31257858600,512971787744.6000,0.958360,3918.2174299999997
2025-04-08,3597.9859,3650.7590,3583.8746,3650.759,28019731200,464021087837.5000,0.858881,3904.31529
2025-04-09,3606.1036,3686.7943,3587.3368,3686.7943,26230570800,455031069289.8000,0.804039,3891.5842199999997
2025-04-10,3749.1262,3756.1386,3708.8194,3735.1151,22725222700,403842564855.5000,0.696590,3881.9784
2025-04-11,3730.3148,3762.3653,3708.4617,3750.5167,16875969100,318535141904.4000,0.517294,3873.9252700000006
2025-04-14,3772.0407,3776.6344,3754.0330,3759.1422,16446240300,292571297039.1000,0.504126,3861.5545450000004
2025-04-15,3756.4788,3764.4860,3737.8495,3761.2348,13400604000,228604621375.8000,0.410768,3849.7769049999997
2025-04-16,3757.8757,3775.1661,3721.6025,3772.8204,15635900600,261711094768.5000,0.479285,3838.0317800000003
2025-04-17,3755.0862,3779.1253,3749.5040,3772.2221,12237100200,209012323066.2000,0.375102,3826.134485
2025-04-18,3760.0425,3782.0443,3754.4072,3772.523,10294850900,173109384097.2000,0.315563,3816.011045
2025-04-21,3768.1421,3790.1782,3763.1383,3784.8806,12135573000,208085677382.1000,0.371985,3809.520295
2025-04-22,3780.1122,3799.2295,3778.0791,3783.9522,12568825700,210200698793.7000,0.385197,3801.975475
2025-04-23,3803.4295,3807.9536,3780.5183,3786.8824,13198687000,247117386122.1000,0.404297,3794.70484
2025-04-24,3787.4590,3807.2599,3775.2070,3784.3574,11716456000,205483051375.0000,0.358894,3787.9548800000002
2025-04-25,3792.0838,3801.5765,3780.7772,3786.9937,12459113300,220535052619.3000,0.381643,3780.6839800000002
2025-04-28,3786.3867,3792.0082,3772.8029,3781.6188,12514509100,210635318523.2000,0.383340,3774.0066099999995
2025-04-29,3776.0025,3785.3157,3768.0311,3775.0767,11151469400,197462744362.5000,0.341575,3768.3951650000004
2025-04-30,3775.8306,3787.5639,3768.7573,3770.5705,14368165800,244820462217.6000,0.440098,3762.539485
2025-05-06,3794.3757,3809.0939,3782.7770,3808.5424,15852045900,267937090757.4000,0.485550,3758.7473150000005
2025-05-07,3861.5767,3863.6776,3814.9868,3831.627,16117229900,286010735453.4000,0.493672,3757.253495
2025-05-08,3820.5481,3867.3313,3816.2642,3852.8963,12495983300,246987280587.7000,0.382750,3770.4262799999997
2025-05-09,3848.6187,3853.6632,3836.5349,3846.1566,11938952600,216697939671.7000,0.365688,3780.1961599999995
2025-05-12,3866.5305,3890.7342,3859.0346,3890.6096,15333246000,296122947807.8000,0.469624,3790.3869250000002
2025-05-13,3915.5924,3915.5924,3890.6855,3896.2583,14732029900,267586397719.9000,0.451209,3798.444085
2025-05-14,3894.8386,3960.5228,3890.6504,3943.2108,17203377900,319465226850.5000,0.526901,3808.0787899999996
2025-05-15,3934.0273,3936.4653,3904.9068,3907.1992,13808174900,241464943553.6000,0.422921,3815.4816399999995
2025-05-16,3898.6662,3903.8528,3874.8619,3889.0854,11840534500,208835664039.2000,0.362647,3821.87417
2025-05-19,3882.5677,3885.5889,3866.5695,3877.1453,9864341400,184888170553.8000,0.302121,3827.0904149999997
2025-05-20,3883.1024,3911.4737,3881.7436,3898.1705,10488523400,201636702521.8000,0.321241,3833.387835
2025-05-21,3899.4365,3928.6339,3899.4365,3916.3807,10979134300,217037739435.0000,0.336265,3840.5807199999995
2025-05-22,3912.6007,3923.0195,3903.0898,3913.8651,10759705200,197511410270.8000,0.329551,3847.0299449999998
2025-05-23,3910.3739,3931.5514,3882.2741,3882.2741,12027741900,232945378294.8000,0.368389,3851.9460400000003
2025-05-26,3875.7891,3884.5370,3849.0384,3860.1067,10960120700,208876792148.9000,0.335925,3855.607255
2025-05-27,3857.6271,3865.4291,3834.8455,3839.3969,9857242500,178466763540.9000,0.302122,3858.3592299999996
2025-05-28,3843.0747,3849.7360,3833.9582,3836.2366,8903102600,162496372727.5000,0.272856,3860.8213750000004
2025-05-29,3838.0092,3869.7909,3831.4577,3858.6998,10847188600,209459602501.2000,0.332421,3864.6754250000004
2025-05-30,3850.4930,3858.6128,3829.2542,3840.2323,11167222800,199389751071.1000,0.342234,3867.933205
2025-06-03,3833.4584,3863.2952,3832.7202,3852.0127,13140309000,226782772062.7000,0.402753,3872.005315
2025-06-04,3855.4878,3875.8569,3855.4878,3868.7429,11680387300,211736178154.1000,0.358006,3875.0153399999995
2025-06-05,3872.6373,3883.1345,3861.2720,3877.5557,12287818400,231749275334.6000,0.376624,3877.3117749999997
2025-06-06,3878.1027,3889.4557,3869.3871,3873.9841,11098797100,202034736310.9000,0.340140,3878.3661650000004
2025-06-09,3877.7977,3894.6517,3871.9917,3885.2459,13630629300,262023668465.5000,0.417635,3880.3206300000006
2025-06-10,3887.5512,3897.4573,3850.4663,3865.4652,14556385900,263647551794.8000,0.445605,3879.0634099999997
2025-06-11,3870.6719,3911.6107,3870.6719,3894.6252,14241477200,257217704405.4000,0.435964,3878.9817550000007
2025-06-12,3885.5196,3900.0408,3870.3838,3892.1992,13399869700,260239581458.0000,0.410201,3876.431175
2025-06-13,3881.4923,3889.1602,3853.8186,3864.1822,17253953600,309172346179.9000,0.528136,3874.2803250000006
2025-06-16,3853.6193,3876.1704,3853.6193,3873.7951,13734183500,246860982863.3000,0.418129,3873.51581
2025-06-17,3875.1768,3880.4156,3860.4090,3870.3786,12234252600,220399818948.5000,0.372465,3873.1774750000004
2025-06-18,3871.6502,3881.3460,3854.6575,3874.9708,12752862100,230553858263.6000,0.388253,3872.0174899999997
2025-06-19,3870.0490,3872.9425,3834.9512,3843.0912,13028065800,234840180805.5000,0.396632,3868.3530149999997
2025-06-20,3839.7833,3856.4799,3839.7833,3846.6443,11815102000,213522822874.5000,0.359688,3864.991975
2025-06-23,3831.1703,3867.5896,3827.0829,3857.9016,13380089200,232482215850.4000,0.407330,3863.7733500000004
